product_id,product_name,category,unit_price,quantity_sold,sale_date,region,customer_segment,discount
115,Подставка для ноутбука,Аксессуары,890.0,12,2025-01-05,Сибирь,Стандарт,0.077
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,1,2025-01-05,Сибирь,Стандарт,0.02
110,Соковыжималка Braun,Бытовая техника,8900.0,4,2025-01-05,Центр,Эконом,0.028
118,USB-хаб 4 порта,Аксессуары,590.0,10,2025-01-05,Урал,Стандарт,0.013
114,Внешний SSD 1TB,Электроника,7990.0,1,2025-01-05,Урал,Эконом,0.003
119,Холодильник LG,Бытовая техника,45990.0,1,2025-01-05,Центр,Стандарт,0.026
113,Робот-пылесос Xiaomi,Бытовая техника,18524.9,7,2025-01-05,Центр,Стандарт,0.031
111,Планшет Huawei MatePad,Электроника,25990.0,12,2025-01-05,Урал,Стандарт,0.014
116,Микроволновая печь Samsung,Бытовая техника,12773.53,4,2025-01-05,Поволжье,Стандарт,0.024
119,Холодильник LG,Бытовая техника,45990.0,3,2025-01-05,Северо-Запад,Стандарт,0.061
114,Внешний SSD 1TB,Электроника,7990.0,1,2025-01-05,Дальний Восток,Эконом,0.026
115,Подставка для ноутбука,Аксессуары,888.58,9,2025-01-05,Центр,Стандарт,0.044
105,Наушники JBL Tune,Аксессуары,3990.0,1,2025-01-06,Центр,Эконом,0.029
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,5,2025-01-06,Юг,Эконом,0.012
117,Смарт-часы Amazfit,Электроника,11990.0,6,2025-01-06,Юг,Стандарт,0.049
114,Внешний SSD 1TB,Электроника,7990.0,2,2025-01-06,Северо-Запад,Эконом,0.014
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,2,2025-01-06,Поволжье,Стандарт,0.025
118,USB-хаб 4 порта,Аксессуары,590.0,28,2025-01-06,Северо-Запад,Премиум,0.064
107,Фитнес-браслет Mi Band,Электроника,2490.0,16,2025-01-06,Юг,Премиум,0.14
116,Микроволновая печь Samsung,Бытовая техника,12990.0,3,2025-01-06,Урал,Стандарт,0.075
119,Холодильник LG,Бытовая техника,45990.0,1,2025-01-06,Центр,Стандарт,0.061
105,Наушники JBL Tune,Аксессуары,3990.0,2,2025-01-06,Юг,Эконом,0.029
111,Планшет Huawei MatePad,Электроника,25990.0,7,2025-01-06,Юг,Эконом,0.026
118,USB-хаб 4 порта,Аксессуары,590.0,8,2025-01-06,Урал,Эконом,0.024
118,USB-хаб 4 порта,Аксессуары,590.0,8,2025-01-06,Юг,Стандарт,0.078
117,Смарт-часы Amazfit,Электроника,11990.0,3,2025-01-06,Юг,Эконом,0.02
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,6,2025-01-06,Центр,Стандарт,0.038
105,Наушники JBL Tune,Аксессуары,3990.0,1,2025-01-06,Юг,Эконом,0.003
111,Планшет Huawei MatePad,Электроника,25990.0,5,2025-01-06,Поволжье,Стандарт,0.063
112,Клавиатура Logitech K380,Аксессуары,3490.0,24,2025-01-06,Центр,Стандарт,0.029
106,Электрочайник Bosch TWK,Бытовая техника,3200.0,3,2025-01-06,Северо-Запад,Эконом,0.007
104,Ноутбук Lenovo IdeaPad,Электроника,54990.0,1,2025-01-06,Сибирь,Эконом,0.008
120,Стиральная машина Bosch,Бытовая техника,38990.0,1,2025-01-06,Сибирь,Эконом,0.015
102,Смартфон Xiaomi Note 12,Электроника,18990.0,1,2025-01-06,Дальний Восток,Стандарт,0.037
107,Фитнес-браслет Mi Band,Электроника,2490.0,4,2025-01-06,Дальний Восток,Эконом,0.001
105,Наушники JBL Tune,Аксессуары,3990.0,1,2025-01-06,Сибирь,Эконом,0.027
120,Стиральная машина Bosch,Бытовая техника,38990.0,1,2025-01-06,Северо-Запад,Стандарт,0.073
109,Мышь Logitech M185,Аксессуары,1290.0,21,2025-01-06,Центр,Премиум,0.144
120,Стиральная машина Bosch,Бытовая техника,38990.0,2,2025-01-06,Северо-Запад,Стандарт,0.029
118,USB-хаб 4 порта,Аксессуары,590.0,24,2025-01-06,Центр,Стандарт,0.015
103,Коврик для мыши,Аксессуары,350.0,7,2025-01-06,Центр,Эконом,0.009
104,Ноутбук Lenovo IdeaPad,Электроника,54990.0,2,2025-01-06,Дальний Восток,Премиум,0.077
118,USB-хаб 4 порта,Аксессуары,590.0,11,2025-01-06,Сибирь,Стандарт,0.073
111,Планшет Huawei MatePad,Электроника,25990.0,6,2025-01-06,Центр,Стандарт,0.08
104,Ноутбук Lenovo IdeaPad,Электроника,54990.0,1,2025-01-06,Центр,Стандарт,0.033
118,USB-хаб 4 порта,Аксессуары,590.0,20,2025-01-06,Дальний Восток,Премиум,0.145
117,Смарт-часы Amazfit,Электроника,11990.0,10,2025-01-06,Дальний Восток,Стандарт,0.059
112,Клавиатура Logitech K380,Аксессуары,3490.0,18,2025-01-06,Центр,Премиум,0.114
120,Стиральная машина Bosch,Бытовая техника,38990.0,3,2025-01-06,Поволжье,Стандарт,0.014
105,Наушники JBL Tune,Аксессуары,3990.0,4,2025-01-06,Северо-Запад,Стандарт,0.06
111,Планшет Huawei MatePad,Электроника,25990.0,9,2025-01-06,Юг,Стандарт,0.01
108,"Монитор Samsung 24""",Электроника,15990.0,1,2025-01-06,Северо-Запад,Премиум,0.06
110,Соковыжималка Braun,Бытовая техника,8900.0,7,2025-01-06,Центр,Премиум,0.088
116,Микроволновая печь Samsung,Бытовая техника,12990.0,3,2025-01-06,Юг,Стандарт,0.026
102,Смартфон Xiaomi Note 12,Электроника,18990.0,10,2025-01-06,Северо-Запад,Стандарт,0.041
104,Ноутбук Lenovo IdeaPad,Электроника,54990.0,1,2025-01-06,Юг,Стандарт,0.014
116,Микроволновая печь Samsung,Бытовая техника,12990.0,1,2025-01-06,Юг,Эконом,0.011
116,Микроволновая печь Samsung,Бытовая техника,12990.0,7,2025-01-06,Юг,Премиум,0.124
118,USB-хаб 4 порта,Аксессуары,590.0,8,2025-01-06,Урал,Стандарт,0.047
117,Смарт-часы Amazfit,Электроника,12199.21,6,2025-01-06,Юг,Стандарт,0.007
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,3,2025-01-06,Центр,Эконом,0.029
110,Соковыжималка Braun,Бытовая техника,8900.0,3,2025-01-06,Поволжье,Эконом,0.021
119,Холодильник LG,Бытовая техника,45990.0,1,2025-01-06,Юг,Стандарт,0.058
117,Смарт-часы Amazfit,Электроника,11990.0,11,2025-01-06,Урал,Стандарт,0.049
119,Холодильник LG,Бытовая техника,45990.0,1,2025-01-06,Урал,Эконом,0.023
110,Соковыжималка Braun,Бытовая техника,8900.0,3,2025-01-06,Сибирь,Стандарт,0.016
116,Микроволновая печь Samsung,Бытовая техника,12990.0,2,2025-01-06,Северо-Запад,Эконом,0.028
117,Смарт-часы Amazfit,Электроника,11990.0,7,2025-01-06,Центр,Эконом,0.016
103,Коврик для мыши,Аксессуары,350.0,9,2025-01-06,Дальний Восток,Стандарт,0.011
110,Соковыжималка Braun,Бытовая техника,8900.0,5,2025-01-06,Центр,Премиум,0.06
117,Смарт-часы Amazfit,Электроника,11990.0,7,2025-01-06,Юг,Эконом,0.027
110,Соковыжималка Braun,Бытовая техника,8900.0,7,2025-01-06,Центр,Эконом,0.006
118,USB-хаб 4 порта,Аксессуары,591.46,11,2025-01-06,Поволжье,Премиум,0.058
117,Смарт-часы Amazfit,Электроника,11990.0,14,2025-01-06,Сибирь,Премиум,0.135
109,Мышь Logitech M185,Аксессуары,1290.0,14,2025-01-06,Сибирь,Эконом,0.018
115,Подставка для ноутбука,Аксессуары,890.0,13,2025-01-06,Поволжье,Стандарт,0.023
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,4,2025-01-06,Дальний Восток,Премиум,0.08
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,5,2025-01-06,Центр,Стандарт,0.059
116,Микроволновая печь Samsung,Бытовая техника,12990.0,5,2025-01-06,Центр,Стандарт,0.053
110,Соковыжималка Braun,Бытовая техника,8900.0,4,2025-01-06,Поволжье,Эконом,0.015
107,Фитнес-браслет Mi Band,Электроника,2490.0,5,2025-01-06,Поволжье,Стандарт,0.062
104,Ноутбук Lenovo IdeaPad,Электроника,54990.0,1,2025-01-06,Сибирь,Эконом,0.004
102,Смартфон Xiaomi Note 12,Электроника,18990.0,6,2025-01-06,Сибирь,Эконом,0.002
109,Мышь Logitech M185,Аксессуары,1290.0,4,2025-01-06,Дальний Восток,Эконом,0.02
108,"Монитор Samsung 24""",Электроника,15819.32,1,2025-01-06,Дальний Восток,Стандарт,0.066
107,Фитнес-браслет Mi Band,Электроника,2490.0,9,2025-01-06,Юг,Стандарт,0.054
119,Холодильник LG,Бытовая техника,45990.0,1,2025-01-07,Поволжье,Эконом,0.028
114,Внешний SSD 1TB,Электроника,7990.0,2,2025-01-07,Северо-Запад,Премиум,0.072
112,Клавиатура Logitech K380,Аксессуары,3490.0,16,2025-01-07,Поволжье,Стандарт,0.077
110,Соковыжималка Braun,Бытовая техника,8900.0,7,2025-01-07,Центр,Стандарт,0.071
101,Кофеварка Philips HD7432,Бытовая техника,4500.0,3,2025-01-07,Северо-Запад,Стандарт,0.076
118,USB-хаб 4 порта,Аксессуары,590.0,9,2025-01-07,Урал,Эконом,0.014
107,Фитнес-браслет Mi Band,Электроника,2490.0,8,2025-01-07,Центр,Премиум,0.057
105,Наушники JBL Tune,Аксессуары,3990.0,1,2025-01-07,Центр,Эконом,0.012
119,Холодильник LG,Бытовая техника,45990.0,6,2025-01-07,Центр,Премиум,0.114
105,Наушники JBL Tune,Аксессуары,3990.0,1,2025-01-07,Центр,Стандарт,0.012
110,Соковыжималка Braun,Бытовая техника,8900.0,4,2025-01-07,Урал,Эконом,0.017
112,Клавиатура Logitech K380,Аксессуары,3490.0,9,2025-01-07,Северо-Запад,Стандарт,0.056
120,Стиральная машина Bosch,Бытовая техника,38990.0,1,2025-01-07,Сибирь,Премиум,0.128
114,Внешний SSD 1TB,Электроника,7990.0,1,2025-01-07,Центр,Эконом,0.024
103,Коврик для мыши,Аксессуары,350.0,12,2025-01-07,Северо-Запад,Стандарт,0.063
113,Робот-пылесос Xiaomi,Бытовая техника,18990.0,2,2025-01-07,Юг,Стандарт,0.042
111,Планшет Huawei MatePad,Электроника,25990.0,14,2025-01-07,Центр,Премиум,0.068
119,Холодильник LG,Бытовая техника,44631.64,4,2025-01-07,Урал,Стандарт,0.027
105,Наушники JBL Tune,Аксессуары,3990.0,2,2025-01-07,Урал,Стандарт,0.064
111,Планшет Huawei MatePad,Электроника,25990.0,4,2025-01-07,Урал,Эконом,0.017
120,Стиральная машина Bosch,Бытовая техника,38990.0,3,2025-01-07,Поволжье,Стандарт,0.026
111,Планшет Huawei MatePad,Электроника,25990.0,2,2025-01-07,Северо-Запад,Эконом,0.002
105,Наушники JBL Tune,Аксессуары,3990.0,1,2025-01-07,Дальний Восток,Стандарт,0.05
